id,renewal,incentives
112097,0.9682484038667656,277
25979,0.9667761904088051,184
78309,0.9698588826393206,184
34981,0.9609614685557822,26
97953,0.9700302376751389,26
13501,0.9690568689553161,26
15787,0.9127982771256087,345
59298,0.9600554019204199,663
84420,0.9615841657866917,345
26278,0.8322914364592211,400
27163,0.962124856272557,447
82421,0.9676676239996502,184
34012,0.9655471744248043,345
91931,0.9714186723898689,400
71960,0.9640385372486717,184
50878,0.9735706439943709,828
43904,0.9706622084660991,663
40502,0.9596863715718242,524
23551,0.9694323903098842,288
51374,0.9634071419598607,184
6858,0.9345175244665362,26
52533,0.9595436481683196,447
32233,0.9032438698874496,447
21241,0.9575667841803704,488
14765,0.9517350241071026,26
27506,0.9681287297738085,345
36381,0.9239266705322954,277
92264,0.9657294801037124,26
12321,0.9499718793124072,685
61231,0.9440838520996171,184
62660,0.9328348387978876,400
51734,0.9691045759151657,614
17001,0.9700804714043122,184
4005,0.9685681321341798,345
60663,0.9693112333457979,184
109858,0.8571121637857986,919
94657,0.9713755290683194,557
68528,0.9579011740021335,184
16179,0.9703796660328958,524
36929,0.9545078619922986,26
66052,0.9656601698927618,345
40031,0.925968638506138,614
51908,0.9583418085203383,26
98278,0.8104451690048603,288
10301,0.9718276567479969,277
4196,0.9308920599950206,184
80099,0.9662565472627954,447
38946,0.9400070576073111,447
80546,0.9697709379854575,345
4341,0.9461771761182161,400
66756,0.9212433734670304,184
7720,0.9674122324045933,26
53407,0.9677706745168163,277
45112,0.9727073842278836,345
22829,0.9112659785212045,400
100688,0.9713979209557054,586
90261,0.7045072677516256,345
80444,0.9675244836437012,184
96664,0.9719955120595357,277
55571,0.962609880909667,345
30904,0.9717991709006736,614
102974,0.9642565197335669,277
92117,0.9544431265948491,26
58183,0.9589476391021616,288
31700,0.9681300699898522,184
41287,0.9711821133831239,400
2807,0.9658006684462831,26
12204,0.5750770037908355,277
105302,0.962838708291391,345
62722,0.9678900741281656,345
61708,0.965027213154885,400
2293,0.9664257685667808,663
96036,0.9617180686989869,345
10177,0.9724501618976426,345
61378,0.9612096745246219,345
87587,0.9716803077896744,447
57715,0.6372616728558078,277
5590,0.9076641802866722,184
82569,0.9439479140987268,277
58959,0.9417368046453506,184
46668,0.9704200477283248,447
69676,0.9333414899608683,184
66701,0.6094242510207641,184
103174,0.9618407533139389,345
95866,0.7985625595401727,524
50971,0.9665032347070126,557
81884,0.9465711713702057,586
63910,0.9691740856336208,277
67631,0.9685088349753773,26
87231,0.9675202734949591,345
62152,0.950772862676733,345
2488,0.9559561006913827,614
62331,0.969727187898527,26
29155,0.9547703363357302,184
9899,0.9718873724492754,400
76022,0.9623963330909413,288
38919,0.9500662731956283,488
17693,0.9713544827647836,488
46557,0.954431379766368,557
81282,0.969710567298305,488
113306,0.9512551088161361,586
40421,0.766430249457,26
76461,0.9733062731228282,557
14270,0.965285646458838,345
8147,0.9705447045826323,663
49101,0.6933106357353006,277
106056,0.9629299489232886,277
23526,0.9301335050096262,524
79987,0.9440545013228145,26
74492,0.9420781940668541,524
97467,0.9732807288374153,277
55246,0.9256790820581002,400
92522,0.9659313117119072,288
69391,0.9597637363202818,586
66735,0.9600390631644815,277
30897,0.9725913717110857,447
22255,0.9682995955098955,26
105139,0.8388125409119073,288
24333,0.9528271694031479,26
97899,0.9727442638876146,345
68462,0.9700526309211575,400
87290,0.9706657851130046,184
72548,0.8556892320504599,184
69150,0.9326569585018036,26
99201,0.9494654174354027,184
107769,0.9590315299351523,184
42706,0.9728954682301115,488
79911,0.9615731408326944,277
59273,0.9692626027528582,400
38678,0.9680777162014667,447
34682,0.8435965759698716,288
60123,0.9714884557893765,919
87089,0.9686340424698529,488
7621,0.8854728321281725,524
18867,0.9719584841865183,586
64694,0.95250713628355,726
102210,0.9691581691586947,345
74600,0.9557410351815204,288
51019,0.9717396568321022,524
14312,0.6963659197852062,26
27464,0.9690543320473067,184
27965,0.898017598322909,400
43508,0.9730757163362779,345
92310,0.9643340352044139,184
75302,0.9658082890059602,26
93769,0.9397084410866513,797
111282,0.9729407306555055,663
3497,0.9700138143684409,345
74045,0.9718534672636828,447
97246,0.9722020029695263,400
84709,0.6868735170441445,288
2622,0.9703599811940112,400
69017,0.6295900574531056,345
78027,0.5826416830050312,184
112653,0.9582782122396787,586
104068,0.9664110082037445,26
35383,0.9437267957747476,488
73706,0.6878992056326017,184
110527,0.9477052740556855,184
11340,0.8382902348853155,345
3503,0.970509612167108,277
59832,0.9654560986515349,277
86388,0.9331979586239831,277
69283,0.9684205529486027,639
50097,0.9306074340079823,277
89067,0.9703477684791885,447
13321,0.9683260925854902,345
41780,0.9379452767589865,184
101373,0.9622048883474505,184
71933,0.9665302919538666,26
49882,0.971369525850822,277
93743,0.9268465025932494,447
87278,0.9564977227204852,277
80557,0.9711656546391576,277
51434,0.9675151762091201,586
105785,0.8463939933642886,447
73875,0.6915300016192911,345
34313,0.8251575429983143,277
17562,0.9689972312076588,400
51438,0.9699047232905469,400
87741,0.9681910917744263,277
38582,0.9642495068361414,345
38631,0.9649927850282334,26
109762,0.9674948582492672,184
106576,0.9680579805332593,400
98502,0.9635718836730706,26
35420,0.9658748494988387,345
46751,0.9698059552694375,586
29437,0.9132419971022191,400
65913,0.9690888670619362,277
58821,0.9481991482265337,745
51718,0.9729672049684264,447
35277,0.9486425974481429,277
78271,0.9728264439171518,345
72810,0.9731119305230173,184
103691,0.971392817451003,184
20738,0.9581023727323447,447
11883,0.9654277002930711,400
31569,0.9726450597814712,400
81608,0.8012270357102598,26
83655,0.9330869054649695,557
13310,0.9691463042133914,277
12481,0.9655969091727171,488
91995,0.8793926344609455,488
93721,0.9359899385528512,345
57608,0.6142740943354648,277
84056,0.9547481516936519,277
3105,0.9616820415541943,184
23868,0.6579652325115483,277
91912,0.9650621350518926,400
55228,0.9434524209716019,184
15761,0.9273495015745937,345
34353,0.9574773725628233,614
95203,0.9535463332252713,26
50596,0.959792198875335,447
51135,0.971171903348262,345
13677,0.9613225990138395,345
74418,0.971786364390828,488
341,0.9663162211483373,345
74723,0.968068158075519,184
37622,0.9562911599683446,726
91822,0.9079590467611888,288
9361,0.9710181109371168,184
40021,0.9538576603670453,277
104579,0.968459014913489,557
45315,0.7822544939704793,184
86193,0.933426626644865,345
6352,0.9679071314485882,26
32989,0.9610841453434541,345
10739,0.9611699979791944,907
90500,0.9663180423884182,447
51968,0.9327355587672738,345
71503,0.9234987887122545,447
13644,0.9627430733400006,277
75688,0.9670415771417397,400
103663,0.9136621107052584,400
104467,0.9683932969347306,488
45807,0.9702217631672058,614
61525,0.9705362175263271,685
46111,0.8650044656984222,184
35161,0.969841842218173,184
6502,0.9640641304827843,447
81464,0.9503449310893225,524
60780,0.9645190284522922,557
95805,0.9649202130231613,639
91346,0.9530812564200074,447
60479,0.9704479612736888,184
87451,0.6327612833223257,400
99809,0.9696992178907895,345
38838,0.9669858795836819,345
67406,0.9483234998701925,447
28666,0.9643579019703193,345
31843,0.9673215691004488,400
15184,0.9692214490399866,488
53001,0.9115992992839833,345
82828,0.9702437802114764,488
112762,0.9560663797960419,400
77817,0.9704239657433978,614
21477,0.9721335307866367,277
92354,0.9662801822377823,288
100710,0.9691526857519982,400
29187,0.9689594785472594,184
7898,0.9483286921761329,345
78958,0.9423052296454619,447
97967,0.957821319260146,614
108723,0.9685524613747385,277
26222,0.8983590934458101,277
47558,0.9633652196049106,488
80436,0.8785921556543068,400
89007,0.9692331513139112,184
67048,0.908994380734061,26
7034,0.9307736981496111,277
19703,0.9626912733973451,277
105996,0.9666411568956617,184
83710,0.8434194088750722,488
38408,0.7283888480412952,26
58649,0.8845284299949041,345
6090,0.9516183168628973,345
46856,0.9626409346226192,184
108087,0.9646245025264663,345
41633,0.8243442059656445,780
87941,0.9713572132743369,447
87182,0.9705868889469257,447
94087,0.8992699911567869,400
106960,0.9713335558934323,614
21540,0.9508465511377531,184
5604,0.9520944831248881,400
86040,0.9683859810146408,639
93193,0.9644275348075568,557
1729,0.9135204654402557,447
54183,0.9709459679678286,400
41426,0.9686789168929257,345
114004,0.969694125721575,400
12434,0.8610281434565512,400
81553,0.9705681373440674,557
75082,0.8802225475555778,524
19004,0.9649435483113841,277
77513,0.9153539364588885,447
76711,0.9633119465048905,447
10462,0.9725819777141244,288
21665,0.9686515537295545,26
11570,0.8210359993020591,488
60408,0.8479401597671513,277
59574,0.9716554038299928,447
84727,0.6836808628001625,277
35722,0.9635568604430635,447
33129,0.9487791743444753,488
71992,0.8770654362016107,447
36157,0.9420683556779006,184
5641,0.9068607343659616,447
32702,0.968485746565722,26
35989,0.8673283568149893,488
60675,0.9605613628457618,288
112819,0.9685600225594003,586
97924,0.9679862255176193,856
101505,0.9716063950205757,557
28706,0.9693066042791012,277
60244,0.9524928365154239,26
12683,0.9618236649241911,488
91719,0.9536986053974322,524
7155,0.9669424706491394,277
29396,0.969957456347499,277
33472,0.9671287569479843,288
53341,0.9708397699884811,586
1071,0.9732409678593708,345
84423,0.9009223669775206,184
87422,0.9531948170311316,26
40746,0.9728392923170834,345
44255,0.9355849970868163,26
35520,0.9338554430915093,345
28629,0.9412006088998648,277
17463,0.9692313114699332,813
110231,0.9571837666362297,557
81995,0.959816739522745,288
54483,0.9578428438108364,277
108583,0.9605593417537156,26
91180,0.8937214302914499,277
101869,0.9229667154418423,345
72783,0.9681233995041411,557
101763,0.9672676358667341,184
108824,0.9719811081112261,400
70623,0.9386508267302589,400
108599,0.9674933379631089,400
78312,0.9602862583633438,797
18424,0.967014576696184,586
109005,0.9684213183188535,524
100256,0.8919206579608632,400
55297,0.969092894483506,277
60337,0.9485259488661745,614
52129,0.9319858430344397,277
3033,0.964808520100401,447
99715,0.9546987224541507,288
37082,0.9427173353287811,614
89649,0.964540751268174,184
8132,0.9693495907494908,277
18234,0.9671496278962848,345
21082,0.9723186944624871,400
20876,0.6648755904441072,345
113358,0.9379847410658013,277
33346,0.9685840643286941,184
15877,0.9600499821819997,488
46440,0.957787267152961,488
26542,0.9691833309797403,277
25215,0.9716996179288184,639
66680,0.9689512976196519,345
112244,0.971415512998791,345
43350,0.9721123829004105,277
13202,0.9040460247156176,345
108680,0.9631893725029986,26
41354,0.9439740888488638,184
68607,0.9573373390393769,447
55350,0.8470012622047339,614
38897,0.9441291154621213,447
17721,0.9649574105019074,614
10060,0.970378781120206,345
18671,0.9705481200489603,586
40009,0.9569379389468063,345
81224,0.9667038105438883,488
19100,0.9691788589553051,184
62340,0.9651433870338447,184
83397,0.8563871009610013,586
86858,0.9546175518624124,184
23776,0.9570788734537808,447
73578,0.9649596811840568,288
110994,0.9521943303089824,288
59982,0.9694417318336911,447
49621,0.9499621078353291,557
58945,0.972130802915273,345
19938,0.9574241456225038,277
111080,0.9668259395475323,345
105573,0.9713286790985239,288
65274,0.9703691586788679,707
103946,0.9270288340974594,488
105397,0.9191163220301649,345
51814,0.9683622649794258,184
55044,0.7964275580284956,400
86541,0.9664135063548746,400
113744,0.972052051035361,614
31298,0.9657072027559168,184
18893,0.9426950394060618,345
30454,0.9648445166003373,345
7198,0.9517109249055723,447
65145,0.9639791697283262,488
87002,0.9638039899884456,488
36458,0.9726438683342324,345
52466,0.9670513188031283,184
8566,0.9571543045442074,184
35528,0.8820061929524742,26
4136,0.9262601711124122,345
87412,0.9404416037872949,447
58335,0.9587726020591198,919
76037,0.9591548947680292,184
75977,0.9719187256691992,400
7393,0.9704998153815322,345
70250,0.9670894040668422,26
25513,0.9647653064390392,184
97096,0.930889177166489,663
4873,0.9544844414120103,345
105945,0.9687834467821066,447
22553,0.9721775857560472,184
5061,0.9689525768845407,447
6354,0.9470840552077341,447
95800,0.9495871145420901,586
92153,0.9716185775180283,400
98084,0.9645366438611587,345
96685,0.9653069421250643,345
50933,0.9321225235302645,400
82108,0.9078256708859613,586
41454,0.9734680618037009,745
72756,0.9656593617204803,895
88285,0.9395376373933391,557
73806,0.9602617565606305,488
32251,0.9704097923604381,488
7834,0.6311638558325213,26
74237,0.930567852783095,277
50068,0.9418651518944622,400
17376,0.9331425637672864,184
77549,0.8509833961049893,400
38143,0.8936410567437711,277
45016,0.9566173217325312,345
49727,0.88935600670288,277
102777,0.9673720711813457,184
100999,0.9633924124028534,524
2232,0.678819267768924,277
69222,0.9489972208636294,524
19958,0.9206985963870084,288
60914,0.9670709069455821,400
62582,0.8720709753395804,184
107386,0.9691567419867423,277
8649,0.9720958295584549,345
88097,0.9551540719367899,26
9450,0.9566945623094603,614
102819,0.9632363776905197,586
99073,0.9463346143881479,277
68465,0.9677611329091458,277
81825,0.9716880306088737,345
16693,0.9693679423326738,447
97678,0.9641576421664813,726
29261,0.95397209117255,277
32259,0.9333478239278689,524
98671,0.9529347244466545,400
31615,0.9583092581872562,400
9270,0.7812875445819385,488
30041,0.9603204115032885,488
79369,0.9708045194270288,524
80684,0.9731261674418936,184
73366,0.8759747986653112,488
94780,0.9453450137292813,26
77421,0.9665139750487445,524
68842,0.9071483212602843,488
9495,0.9522004213555983,488
107709,0.9414266781806836,524
87458,0.8851358548886626,277
45313,0.9655823403624968,447
85711,0.9674010532950931,488
103785,0.9542871430955344,277
72884,0.9705168380552661,488
103696,0.9727879622369504,614
39623,0.9427649179847349,345
71191,0.9727306270673354,557
37795,0.9728661716391593,685
93440,0.7755291374968953,288
113959,0.9661709363934256,345
79893,0.9662650772923066,400
64737,0.9505957445460439,400
71703,0.963018082498575,685
83646,0.9494418625146043,184
96770,0.9702678779519178,345
80691,0.9707599653318278,277
46851,0.969553930310397,26
40109,0.9516031512970343,488
12803,0.9645030186655267,184
94189,0.9614273356859568,524
71922,0.9456321948128869,797
15978,0.7612084636694473,184
56260,0.957476345800971,345
9704,0.9677198649464868,400
60674,0.9732388482848424,557
87244,0.8758764235772876,400
30385,0.9445719868946212,447
7875,0.9119702770346694,524
12958,0.9552234748772725,400
80184,0.8966603389132412,685
106754,0.9721552083927039,400
49066,0.9253897509351557,614
52254,0.9660018207364511,447
79239,0.9679104311878366,184
51381,0.9628006655255991,586
78764,0.9386729285229388,400
35398,0.9648134815631315,685
17838,0.9723788444481938,488
65236,0.9685822026311707,345
10143,0.9172065039718997,26
110199,0.9709820711101799,447
94124,0.9654190912187812,26
18263,0.9685446165225168,26
44361,0.9704551605905061,345
105632,0.714530941810426,26
1422,0.96639283178515,26
29154,0.9301133385061905,557
57695,0.9675179423568941,345
79933,0.9599912475269887,488
55027,0.9672167729868614,614
42664,0.9704795513936277,663
9567,0.9695135920141094,26
55527,0.9682304029180165,400
25275,0.9443916916974325,400
86169,0.8790362069567801,184
33545,0.909732007386771,277
46862,0.9333015295622837,26
76397,0.9617938835482951,345
89851,0.8698092980059597,26
111571,0.927844669198892,447
80480,0.8514198492144255,488
78946,0.9227134243130282,184
39345,0.8698844643173455,400
69209,0.9723279942882194,26
79833,0.9040582350329655,26
76371,0.9687618713476838,557
66518,0.9364592606625184,184
40922,0.7137843340668418,26
236,0.8669975156993192,345
28693,0.9606595689513662,614
26054,0.9637719679227268,184
9675,0.9271893854972438,26
5687,0.8581575888650458,345
83264,0.9679942572978285,813
60667,0.92863306421853,400
27689,0.9684027987802166,277
15902,0.9685176844901763,184
89052,0.7626470910142115,184
12544,0.8204599404827109,488
39693,0.9686403193587801,277
3599,0.9402951188825809,488
96423,0.9670427784781048,447
68916,0.9677401161240681,184
33283,0.9722069584777697,184
16932,0.9718077541585659,345
96839,0.9658974617132953,345
4918,0.8402161208471564,26
45751,0.9415491712523284,277
87716,0.9669616359296032,26
13396,0.9613499233315429,907
13766,0.9667106935662804,345
62755,0.9412067521627492,277
53661,0.6842090055477553,400
19173,0.9734088824979719,447
4758,0.8721927179550069,488
10043,0.969559191233494,400
1590,0.9209584424436691,345
87284,0.9688667404173048,345
107971,0.9713944629686798,345
93871,0.9659466620926701,447
15360,0.9663950695442706,557
91969,0.9641191605829844,400
91058,0.9679027508820612,586
20692,0.9676563108312906,614
85547,0.8107398977330401,524
48087,0.5757432173315941,277
113471,0.9656867315236197,184
52010,0.9711731190387027,400
49939,0.9703000087564291,277
89014,0.9633366636617292,288
82601,0.9701651839186897,557
302,0.9467769597407916,277
6416,0.9670365374445008,488
82455,0.9281240971656707,277
55248,0.942485992920958,919
33578,0.9557752269514549,26
65337,0.8824938884246822,184
15296,0.9692553346577952,557
78177,0.9597285832088244,26
39690,0.7798400549265787,184
66388,0.9368059116952687,447
49199,0.9728546564725671,707
65787,0.8101328595385628,277
17024,0.9711377871895258,639
44540,0.9627278964896043,184
64447,0.9665779078436003,277
62842,0.9241464670131567,288
4231,0.9668016012929651,639
104759,0.848809939095266,345
105976,0.9706214110207876,488
80420,0.9220439184114696,447
53750,0.7161343290878929,26
55719,0.9701786122115323,663
40943,0.9488403811098103,447
79130,0.9665066189683396,288
33411,0.97314075277229,488
89129,0.9679565504602621,614
65441,0.9271577231294775,184
71944,0.8596863314197067,277
10008,0.9454853906909909,614
16325,0.6979039861915743,524
96439,0.9327658368851657,345
19447,0.9493326889005664,26
18845,0.9659701197309193,277
113625,0.9651290859710906,277
88950,0.9703169136852616,345
29886,0.9646761950955777,524
70653,0.8041757045697613,184
44102,0.9667061304887044,184
106159,0.9465719771327752,184
60314,0.7465296623553359,184
84348,0.9636783203273773,26
5521,0.9676923348515306,663
14935,0.9585108890115401,400
92983,0.7777931880824477,184
16,0.9185144247349871,400
19791,0.96338302700686,26
29861,0.9672088631061247,277
20913,0.9699411733572891,288
45386,0.9727177560247224,26
59584,0.9671467677381556,614
38763,0.7782293255041822,277
83244,0.9481031890144389,26
76435,0.9706963180160688,614
39963,0.9020120734644973,400
70567,0.9494906660969464,557
56820,0.964190080480131,345
36048,0.9695509153830509,345
16958,0.9212184595849425,26
65136,0.9285731657977916,277
46914,0.9500462611341052,400
18129,0.7832593570051576,277
83081,0.9675333656601577,663
107585,0.9458046141959001,919
111822,0.920037038831092,524
76561,0.9647686883595464,184
63477,0.9684891657497592,184
66001,0.8299062098490977,277
26525,0.9685801601799346,813
33652,0.9343953004537426,780
34453,0.9683581466032462,277
109528,0.8831008827256077,277
26569,0.9686209911688903,400
9837,0.9649566887299503,447
30828,0.9678844833423679,447
34982,0.9691634182306907,488
65588,0.969668225430676,488
54110,0.9676615454978049,400
29056,0.9536369346364365,663
64632,0.967122992358476,345
30937,0.9680998039894058,813
35121,0.9414820209506325,400
42484,0.9692987288405907,447
59090,0.9301935270091564,557
110611,0.809068205663686,277
103664,0.9714176921724358,557
63093,0.9608092540304402,447
2863,0.9701953272417686,488
87884,0.9700955878018213,614
50642,0.9633333956891147,345
22075,0.9387293325843659,586
21970,0.9691078592548495,277
82919,0.830229278575117,277
63269,0.970767334454844,797
7032,0.9606471019215592,400
51916,0.939562296182091,184
23021,0.9455021740402552,277
21039,0.9662198302105598,277
6303,0.9658873409621064,345
100473,0.9671985927229994,447
45684,0.9691435259377186,447
33128,0.956027717564705,400
87887,0.9337089094622324,184
100721,0.7962123479956358,288
48587,0.9278577674658246,277
88150,0.9478833864660138,277
63474,0.9638820825925069,447
102888,0.9705700491204091,447
89557,0.9722509551299611,288
93831,0.9702018826745005,345
99304,0.9690479085688152,488
46016,0.9698492624320624,345
100356,0.9278827559908325,26
86076,0.9602197610678294,277
86161,0.9721259341127503,26
26820,0.9721187377727883,557
18145,0.9207580087590013,345
88100,0.9702691903018296,557
75987,0.9608031248275273,277
84693,0.970791714139049,184
20809,0.9596669167820057,447
15984,0.9305434506943209,26
7952,0.9541685362738486,345
31250,0.9628061384155655,447
50298,0.9683281431987514,447
70910,0.9533618148811315,663
35222,0.9701932114070131,447
1643,0.959850969520584,277
35534,0.9387309061837612,277
59902,0.8222929485109554,345
93724,0.97150036062941,586
110243,0.534061291888873,26
76200,0.9705931436196706,277
8693,0.9555134801128913,780
58949,0.968740568616216,828
78242,0.9148357171839292,447
84928,0.9687842954008028,277
69530,0.9600799990021032,184
110804,0.9684211921443727,400
40661,0.9682499797407013,277
37520,0.9525352207903871,400
22733,0.9160172764628969,488
75771,0.9697223569552887,488
57348,0.9270868351475953,277
101629,0.6062943517250033,277
43456,0.8965132222682017,277
57313,0.8988692673188363,277
16809,0.9671208231349853,184
26138,0.9692798353497395,447
30102,0.969513020002209,26
96293,0.9370226318522619,586
105517,0.9696868722116218,400
77780,0.9724218881328236,447
92229,0.9611658742727961,488
23524,0.9409405066225053,488
49082,0.8065976216796021,277
3874,0.9615018719129904,184
45266,0.9725079612079897,488
51279,0.9670578249535283,488
5833,0.9269161428408239,488
88258,0.9639663549555169,184
38517,0.9713216376381628,277
98284,0.9473934254744044,447
4992,0.9422687869035652,345
56045,0.9504364701678798,277
35642,0.9704810055143804,685
60315,0.9688399621013962,400
94142,0.9316991018415122,277
54978,0.9718436656330554,288
34393,0.9687980972814724,184
87327,0.965298605166735,685
41880,0.9694039539620732,614
35799,0.9669003437216824,447
20251,0.966610925198908,26
110833,0.8909145039738326,488
92303,0.9600899879735326,277
109996,0.815661013660878,447
87985,0.9714678930787772,557
12584,0.9683363434092591,488
68611,0.9502237738914472,726
61344,0.9566571751082317,586
55785,0.9605929382335026,400
65727,0.9406518099543442,26
108983,0.9624026887835028,288
20189,0.9053714407887727,447
96868,0.9635727764574429,277
47791,0.9665634997523014,447
17872,0.9695210474910968,400
105993,0.9495022285922895,345
17160,0.9565222810574731,614
68248,0.6985938072050175,277
55869,0.9709780546389746,345
111646,0.9705583186491191,488
108339,0.9475250041681547,288
47401,0.8130030445504143,26
39715,0.9678432677518839,184
93180,0.9637011830713859,400
39567,0.9477880062640077,663
113596,0.9650578233488147,184
43099,0.963691323005231,277
52582,0.97316891704948,400
55335,0.6991043996173402,447
80118,0.9480250257208738,345
17600,0.970339048417417,447
27529,0.9132673797361931,400
100094,0.961986334229168,447
45173,0.8026390239652074,277
31695,0.9553176778819147,663
113349,0.9715412193681897,586
14089,0.9534536755034316,586
45104,0.9537173649239064,557
23962,0.9708794996092495,26
53054,0.970150575343301,524
59652,0.9672981878243889,745
18208,0.9162606031009931,345
7132,0.9019080243205758,726
32607,0.9685970339077514,184
73940,0.9702136152278025,277
13649,0.9527930335404446,488
28120,0.9685623571290128,345
20448,0.947320941299792,277
43417,0.9514805548663163,277
60087,0.8849853181104503,447
74906,0.9538770324917178,663
105899,0.96286313590034,524
17573,0.9452080174523246,400
112807,0.9597301949002434,400
43524,0.9648291750021015,488
200,0.9565958257662168,184
31388,0.9687694881272697,400
31080,0.972634078537609,447
91799,0.9655749249631398,345
13589,0.9478292141724755,277
11068,0.9632213568031384,26
52817,0.9674635783248072,488
39038,0.9715972406424832,345
19322,0.9667150567420175,277
10047,0.9647018913126514,345
22193,0.9699708446654204,400
88961,0.9118795194935788,184
8134,0.9290987415396398,400
6334,0.9692318313448419,447
75345,0.8952847330170767,184
38884,0.9039344411416532,345
12574,0.9333159141159714,288
1329,0.9603048804515346,184
98168,0.9232593505343456,400
17667,0.9408361346931385,586
106951,0.9441171499671702,400
51580,0.9662968660756862,184
87101,0.965432835952152,614
68228,0.9139993765768794,184
106082,0.9597217187223257,277
30951,0.9298275992373007,524
11765,0.8797276591764657,345
6912,0.969619239228949,184
105164,0.9297963956892795,400
105697,0.9723377935051541,447
75758,0.9692899303192912,26
48367,0.968980093029956,400
50483,0.9721204704211813,524
13883,0.9590638108502543,277
29052,0.9340020528980497,400
1018,0.95766998998302,277
60868,0.9671631991436799,345
63938,0.8195755440614376,277
516,0.9654163808814951,400
4569,0.9651200856181087,345
93940,0.9359303319971256,184
55800,0.9645421088132674,288
98318,0.9719340249692825,26
27733,0.9718192711823137,447
34686,0.8201185210664953,184
109182,0.9688894527981476,557
77597,0.9687235088256791,184
81823,0.9677737440353218,184
44522,0.9698309272000297,447
15157,0.9735236034354601,557
74180,0.9689749095130136,447
95507,0.9435812599895014,184
48133,0.9675337618258782,184
23150,0.9610745241785469,184
89268,0.9604798288156873,26
60281,0.9611914405972896,184
16005,0.9650653550143171,26
67914,0.9688071421382396,524
14060,0.8075121935447835,277
30919,0.928800858964069,345
104544,0.9582927550073271,488
104490,0.9256161488626073,907
76402,0.9411616726735309,345
70387,0.5372455310064237,345
3678,0.9563883360287658,26
64429,0.9685462310565989,400
111644,0.9549177453966514,26
105927,0.9613698993692696,614
26273,0.8429102915689127,184
98645,0.9504519286756157,488
54107,0.9667421130259544,345
2139,0.9220410022433182,184
65051,0.9514605176467612,277
36616,0.8435555310042917,400
3740,0.9696107098918573,400
60377,0.921417511803715,400
45634,0.9723431350035469,400
109965,0.6504233510101307,400
28293,0.9385876308140113,447
17207,0.9681108408662454,345
38671,0.9587347052059082,184
72379,0.9616769778631452,184
97405,0.9656181464365121,277
58570,0.8863056498649055,557
84297,0.9626251911427126,277
89561,0.9657769180117086,26
18964,0.9633561988511533,447
43846,0.6372768300037162,345
20632,0.9709899390926143,488
64873,0.9547958357537558,277
71743,0.9704052638625861,663
25175,0.7694972228856527,586
77948,0.9654280578795122,345
87753,0.9604037131153241,26
33079,0.9026119128124269,277
21143,0.9665424699724768,745
4766,0.9547555907252676,277
88866,0.9619202453716073,400
41578,0.9367717579442958,447
31970,0.9307422779491026,184
5399,0.9643797509912407,557
98824,0.9670147504712588,447
13348,0.9693438661831364,447
39697,0.9558888542330585,345
92236,0.9549456104271374,447
94330,0.9708897622613036,26
84694,0.9622593449216006,663
87698,0.9371903244643128,288
100470,0.9549004260463544,524
45103,0.9723990937972519,400
72685,0.9672740385672791,345
5918,0.9207420685642734,586
68136,0.9523329835654856,488
111025,0.9678976138435478,277
46674,0.9607060112030964,447
83274,0.9629693492012689,488
99962,0.9373209712880446,26
87824,0.9661620623339255,400
49470,0.9648021668799431,639
43302,0.9102481505925702,557
113733,0.9287713825289561,400
46199,0.9712409640169994,524
89388,0.9414558334389656,557
29837,0.7855882149182456,277
65200,0.9467110577233881,663
28754,0.8458974301545946,184
22223,0.9297108823364297,345
53533,0.9699948333210826,447
7291,0.9030470744424173,345
102057,0.9348685232937703,447
12384,0.9718347558257026,26
31660,0.9715296963437827,447
87309,0.9641012284328399,614
97399,0.9694232118953265,614
86085,0.9605429953921915,26
19711,0.8878018291341907,345
92717,0.9428053383581706,447
93772,0.964901278818751,26
96722,0.8494365952250533,345
34553,0.9680306674118713,447
77295,0.9400808723067203,586
48773,0.971742429540073,557
2067,0.8537674533792865,400
51338,0.9647662084711268,184
56953,0.9725812105439268,447
99027,0.9566376952889232,26
96592,0.9685290275016023,345
32333,0.9661283756993623,345
69631,0.9690505235429805,184
83613,0.9684960632097406,345
5032,0.9547608586822842,639
108791,0.971298486738712,639
74715,0.9544939633670141,726
97171,0.9660228866060614,277
32857,0.9730253617098722,345
24375,0.970880218437197,400
13720,0.9691522012493431,277
84962,0.9694758004347795,524
4219,0.8768693713884164,26
43185,0.9662950369446107,685
65702,0.901829250517182,447
52100,0.9623840469516091,184
102752,0.7466079278824693,184
19211,0.9339118211789857,345
105719,0.9081501772876572,184
96577,0.9313812058873316,447
103166,0.8785619386204195,345
79994,0.9731392133738208,400
83735,0.9717185679234214,524
56828,0.9373424088412433,400
30386,0.9461734551278623,685
22568,0.954154892058082,663
2130,0.9641527474757474,614
27548,0.9216296523660952,184
64651,0.9450866566710933,277
62388,0.9459508900187784,400
9386,0.9135890530570849,919
87688,0.9694212928113172,447
80565,0.9511245309161838,488
60491,0.9020210594256364,919
24943,0.9649751937307871,26
54669,0.9560832429184241,586
46151,0.9611958565521661,524
57650,0.9672807860624942,26
51037,0.9417130396886899,345
30289,0.8908919872513695,288
72883,0.9702807712856941,400
40418,0.9730597190396931,745
40623,0.9720504094035681,277
832,0.8228425201505459,26
23785,0.9670984503176492,557
10914,0.9693148913252145,277
24711,0.9499723436774198,288
51061,0.8686884450139731,663
9557,0.9705870289460957,277
